status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
991,1,6317,3,3,0,3,0,0,0,0,0
990,1,6317,2,2,0,2,0,0,0,0,0
989,1,6127,12,0,0,11,1,0,0,0,0
988,1,5954,9,0,0,8,1,0,0,0,0
987,2,5952,5,0,0,5,0,0,0,0,0
986,3,5951,54,236,17,43,10,1,0,0,0
985,1,5949,31,14,2,31,0,0,0,0,0
984,3,5890,4,0,0,3,1,0,0,0,0
983,3,5889,30,182,17,20,10,0,0,0,0
982,1,5888,22,4,0,22,0,0,0,0,0
981,1,5877,20,2,0,20,0,0,0,0,0
980,1,5865,4,0,0,4,0,0,0,0,0
979,1,5864,48,3,0,44,3,0,0,0,1
978,1,5852,3,0,0,3,0,0,0,0,0
977,1,5851,21,0,0,20,1,0,0,0,0
976,3,5849,39,237,16,34,5,0,0,0,0
975,1,5848,26,8,0,26,0,0,0,0,0
974,1,5847,12,2,0,12,0,0,0,0,0
973,1,5838,0,0,0,0,0,0,0,0,0
972,3,5834,30,197,4,24,6,0,0,0,0
971,2,5833,3,0,0,3,0,0,0,0,0
970,1,5831,44,11,0,44,0,0,0,0,0
969,1,5827,64,32,1,64,0,0,0,0,0
968,1,5822,3,0,0,3,0,0,0,0,0
967,1,5813,3,0,0,3,0,0,0,0,0
966,1,5812,17,0,0,17,0,0,0,0,0
965,3,5796,72,252,30,61,11,0,0,0,0
964,1,5795,21,4,0,20,1,0,0,0,0
963,1,5793,8,0,0,6,1,1,0,0,0
962,1,5792,336,4,18,333,2,1,0,0,0
961,1,5776,6,0,0,6,0,0,0,0,0
960,1,5775,2,0,0,2,0,0,0,0,0
959,1,5774,2,0,0,2,0,0,0,0,0
958,1,5773,4,0,0,4,0,0,0,0,0
957,1,5772,12,0,0,12,0,0,0,0,0
956,3,5771,7,3,1,7,0,0,0,0,0
955,1,5763,2,0,0,2,0,0,0,0,0
954,1,5762,4,0,0,4,0,0,0,0,0
953,1,5743,0,0,0,0,0,0,0,0,0
952,1,5742,5,0,0,5,0,0,0,0,0
951,1,5745,0,0,0,0,0,0,0,0,0
950,1,5726,2,0,0,2,0,0,0,0,0
949,1,5716,8,0,0,8,0,0,0,0,0
948,1,5712,2,0,0,2,0,0,0,0,0
947,1,5707,7,0,0,7,0,0,0,0,0
946,1,5676,5,0,0,5,0,0,0,0,0
945,1,5675,5,0,1,5,0,0,0,0,0
944,1,5688,0,0,0,0,0,0,0,0,0
943,1,5686,1,0,0,1,0,0,0,0,0
942,1,5685,0,0,0,0,0,0,0,0,0
941,1,5685,0,0,0,0,0,0,0,0,0
940,1,5683,4,0,0,4,0,0,0,0,0
939,1,5682,1,0,0,1,0,0,0,0,0
938,1,5681,2,0,0,2,0,0,0,0,0
937,1,5680,5,0,0,5,0,0,0,0,0
936,1,5679,3,0,0,3,0,0,0,0,0
935,1,5678,1,0,0,1,0,0,0,0,0
934,1,5677,2,0,0,2,0,0,0,0,0
933,1,5674,626,3,88,601,3,0,22,0,0
932,2,5673,4,0,0,4,0,0,0,0,0
931,1,5650,12,0,3,12,0,0,0,0,0
930,1,5627,8,0,0,8,0,0,0,0,0
929,1,5623,0,0,0,0,0,0,0,0,0
928,1,5622,2,0,0,2,0,0,0,0,0
927,1,5621,1,0,0,1,0,0,0,0,0
926,1,5614,7,0,0,7,0,0,0,0,0
925,1,5616,1,0,0,1,0,0,0,0,0
924,1,5613,1,0,0,1,0,0,0,0,0
923,1,5612,15,0,0,15,0,0,0,0,0
922,1,5611,10,0,0,10,0,0,0,0,0
921,1,5610,3,0,0,3,0,0,0,0,0
920,1,5609,6,0,1,5,1,0,0,0,0
919,1,5601,4,0,0,4,0,0,0,0,0
918,1,5607,0,0,0,0,0,0,0,0,0
917,1,5607,0,0,0,0,0,0,0,0,0
916,1,5606,3,0,0,3,0,0,0,0,0
915,1,5605,3,0,0,3,0,0,0,0,0
914,1,5604,3,0,0,3,0,0,0,0,0
913,1,5603,1,0,0,1,0,0,0,0,0
912,1,5602,3,0,0,3,0,0,0,0,0
911,1,5600,4,1,0,4,0,0,0,0,0
910,1,5935,1,0,0,1,0,0,0,0,0
909,3,5934,23,3,0,23,0,0,0,0,0
908,1,5933,3,0,0,3,0,0,0,0,0
907,1,5932,2,0,0,2,0,0,0,0,0
906,1,5931,4,0,0,4,0,0,0,0,0
905,1,5925,1,0,0,1,0,0,0,0,0
904,1,5924,0,0,0,0,0,0,0,0,0
903,1,5917,1,0,0,1,0,0,0,0,0
902,1,5916,3,0,0,3,0,0,0,0,0
901,1,5915,1,0,0,1,0,0,0,0,0
900,1,5918,1,0,0,1,0,0,0,0,0
899,1,5910,13,0,0,13,0,0,0,0,0
898,1,5913,0,0,0,0,0,0,0,0,0
897,3,5912,11,0,0,11,0,0,0,0,0
896,1,5911,4,0,0,4,0,0,0,0,0
895,1,5905,3,0,0,3,0,0,0,0,0
894,1,5900,1,0,0,1,0,0,0,0,0
893,1,5898,1,0,0,1,0,0,0,0,0
892,1,5897,2,0,0,2,0,0,0,0,0
891,1,5896,5,0,0,5,0,0,0,0,0
890,1,5895,10,0,0,10,0,0,0,0,0
889,1,5874,1,0,0,1,0,0,0,0,0
888,1,5873,1,0,0,1,0,0,0,0,0
887,1,5872,6,0,0,6,0,0,0,0,0
886,1,5871,0,0,0,0,0,0,0,0,0
885,1,5870,0,0,0,0,0,0,0,0,0
884,1,5869,2,0,0,2,0,0,0,0,0
883,1,5732,10,0,0,10,0,0,0,0,0
882,1,5597,1,0,0,1,0,0,0,0,0
881,1,5357,2,0,0,2,0,0,0,0,0
880,1,5359,2,0,0,2,0,0,0,0,0
879,1,5358,6,1,0,6,0,0,0,0,0
878,1,5326,1,0,0,1,0,0,0,0,0
877,1,5325,1,0,0,1,0,0,0,0,0
876,1,5318,1,0,0,1,0,0,0,0,0
875,1,5317,6,1,0,6,0,0,0,0,0
874,1,5310,2,0,0,2,0,0,0,0,0
873,1,5314,1,0,0,1,0,0,0,0,0
872,1,5313,2,0,0,2,0,0,0,0,0
871,1,5312,4,0,0,4,0,0,0,0,0
870,1,5311,2,0,0,2,0,0,0,0,0
869,1,5307,1,0,0,1,0,0,0,0,0
868,1,5306,1,0,0,1,0,0,0,0,0
867,1,5305,1,0,0,1,0,0,0,0,0
866,1,5304,2,0,0,2,0,0,0,0,0
865,3,5303,0,0,0,0,0,0,0,0,0
864,3,5301,134,5,1,133,1,0,0,0,0
863,1,5300,1,1,0,0,0,1,0,0,0
862,1,5299,2,0,0,2,0,0,0,0,0
861,1,5298,4,0,0,4,0,0,0,0,0
860,1,5280,1,0,0,1,0,0,0,0,0
859,1,5279,2,0,0,2,0,0,0,0,0
858,1,5277,2,0,0,2,0,0,0,0,0
857,1,5276,0,0,0,0,0,0,0,0,0
856,1,5264,2,0,0,2,0,0,0,0,0
855,1,5263,3,0,0,3,0,0,0,0,0
854,1,5269,1,0,0,1,0,0,0,0,0
853,1,5268,3,0,0,3,0,0,0,0,0
852,1,5267,2,0,0,2,0,0,0,0,0
851,1,5266,1,0,0,1,0,0,0,0,0
850,1,5265,3,0,0,3,0,0,0,0,0
849,1,5257,3,0,0,3,0,0,0,0,0
848,1,5259,3,3,1,3,0,0,0,0,0
847,1,5254,2,0,0,2,0,0,0,0,0
846,1,5253,1,0,1,1,0,0,0,0,0
845,1,5252,0,0,0,0,0,0,0,0,0
844,1,5251,2,0,0,2,0,0,0,0,0
843,1,5250,2,0,0,2,0,0,0,0,0
842,1,5199,0,0,0,0,0,0,0,0,0
841,1,5198,1,0,0,1,0,0,0,0,0
840,1,5191,2,0,0,2,0,0,0,0,0
839,1,5190,2,0,0,2,0,0,0,0,0
838,1,5185,3,0,0,3,0,0,0,0,0
837,1,5184,1,0,0,1,0,0,0,0,0
836,1,5183,4,0,0,2,2,0,0,0,0
835,1,5210,5,0,0,5,0,0,0,0,0
834,1,5209,4,0,3,4,0,0,0,0,0
2170,1,5132,529,226,5,515,5,9,0,0,0
2169,3,5119,984,5166,690,768,200,4,11,0,1
2168,1,5108,373,54,1,362,7,4,0,0,0
2167,3,5556,256,535,52,220,34,0,2,0,0
2166,3,5591,1238,7895,1101,981,233,8,14,1,1
2165,1,5585,315,34,1,309,3,3,0,0,0
2164,3,5517,252,733,77,220,25,2,5,0,0
2163,3,5549,1140,6523,879,901,214,7,10,3,5
2162,1,5464,624,11,104,616,6,0,2,0,0
2161,3,5463,174,324,31,151,21,0,2,0,0
2160,3,5462,245,477,61,210,31,2,2,0,0
2159,3,5501,1156,7208,997,845,282,10,14,2,3
2158,1,5451,1818,33,5,1775,29,6,8,0,0
2157,1,5447,876,133,4,865,5,6,0,0,0
2156,1,5445,185,31,1,182,2,1,0,0,0
2155,3,5355,763,4083,784,597,159,3,4,0,0
2154,3,5211,288,1715,89,234,45,0,8,0,1
2153,3,5236,910,5963,874,695,198,5,10,1,1
2152,1,5224,352,29,3,323,2,3,23,1,0
2151,1,5031,565,25,2,549,7,7,2,0,0
2150,3,4881,856,5204,793,647,187,6,11,3,2
2149,3,4871,509,17,131,386,3,18,102,0,0
2148,2,4848,257,28,0,248,5,1,0,3,0
2147,3,4805,1059,6535,915,827,215,3,8,3,3
2146,3,4740,835,3919,684,606,217,2,4,1,5
2145,3,4699,820,4829,739,523,276,6,13,2,0
2144,3,4649,291,895,167,243,46,0,2,0,0
2143,3,4680,1004,7061,1003,746,237,3,16,0,2
2142,1,4661,359,47,3,350,4,4,1,0,0
2141,3,4644,846,3692,1636,680,141,3,16,4,2
2140,1,4621,426,40,5,420,6,0,0,0,0
2139,1,4609,2402,97,3,2344,41,17,0,0,0
2138,1,4571,258,37,3,250,5,3,0,0,0
2137,3,4526,329,1909,137,240,85,1,2,0,1
2136,3,4540,808,5516,760,597,198,6,5,1,1
2135,3,4493,892,6622,1026,612,260,9,9,1,1
2134,1,4484,195,22,2,191,3,0,1,0,0
2133,3,4470,914,7013,1011,584,251,57,17,3,2
2132,3,4447,1048,3740,974,866,165,5,8,1,3
2131,1,4442,563,28,5,554,4,4,1,0,0
2130,3,4386,703,4007,844,548,139,4,7,3,2
2129,1,4365,707,63,3,694,7,6,0,0,0
2128,1,4349,213,5,2,209,3,1,0,0,0
2127,3,4322,250,1061,54,213,36,0,0,1,0
2126,3,4331,829,6940,1055,648,166,5,4,2,4
2125,3,5002,1078,9452,1379,820,234,8,10,3,3
2124,1,4992,287,65,3,280,1,6,0,0,0
2123,3,4908,305,1724,223,248,49,3,2,2,1
2122,3,4921,543,2041,476,445,87,3,8,0,0
2121,3,4919,300,297,60,267,29,3,1,0,0
2120,3,4899,840,7145,1136,624,196,6,8,2,4
2119,3,4817,840,4018,1412,683,144,6,6,0,1
2118,1,4515,273,69,5,260,6,7,0,0,0
2117,1,4512,576,158,8,562,10,4,0,0,0
2116,1,4052,293,0,1,286,7,0,0,0,0
2115,1,4034,581,20,0,545,6,28,1,1,0
2114,1,4014,751,35,2,733,7,11,0,0,0
2113,2,4000,473,83,4,450,20,0,3,0,0
2112,1,3851,1386,51,6,1367,9,10,0,0,0
2111,1,3857,434,58,17,420,7,6,1,0,0
2110,1,3833,391,8,48,278,0,13,97,1,2
2109,1,3807,280,29,4,277,3,0,0,0,0
2108,1,3794,345,70,2,335,4,5,1,0,0
2107,1,4225,296,31,5,291,1,4,0,0,0
2106,1,4185,186,19,1,174,5,7,0,0,0
2105,1,4180,358,12,2,348,4,5,1,0,0
2104,1,4158,414,5,61,356,0,1,57,0,0
2103,1,3872,429,88,0,415,3,10,1,0,0
2102,1,3868,136,18,1,134,2,0,0,0,0
2101,1,3695,125,4,2,123,1,0,1,0,0
2100,1,3542,251,18,2,246,3,2,0,0,0
2099,1,3546,158,9,1,157,1,0,0,0,0
2098,1,3529,177,16,1,171,3,3,0,0,0
2097,1,3524,287,38,2,260,0,12,2,1,12
2096,1,3471,153,7,42,148,0,2,3,0,0
2095,1,3454,214,18,1,211,1,2,0,0,0
2094,1,3430,806,51,0,770,23,12,1,0,0
2093,1,3419,312,37,6,303,5,4,0,0,0
2092,1,3380,244,30,5,237,3,4,0,0,0
2091,1,3335,637,64,8,627,8,2,0,0,0
2090,1,3296,195,15,0,188,4,3,0,0,0
2089,1,3295,287,43,3,281,4,2,0,0,0
2088,1,3139,357,59,3,341,6,10,0,0,0
2087,1,3082,182,27,1,176,4,2,0,0,0
2086,1,3071,307,51,4,301,5,1,0,0,0
2085,1,3660,403,89,4,391,8,4,0,0,0
2084,1,3616,211,24,1,209,2,0,0,0,0
2083,1,3615,300,46,1,285,0,8,7,0,0
2082,1,2891,287,29,3,278,4,5,0,0,0
2081,1,2873,223,19,1,211,7,1,0,4,0
2080,1,2872,181,15,0,179,2,0,0,0,0
2079,1,2871,56,3,0,54,1,1,0,0,0
2078,1,2811,378,48,3,367,4,6,0,1,0
2077,1,2790,397,87,10,383,5,9,0,0,0
2076,1,2709,397,76,4,382,9,6,0,0,0
2075,1,2631,940,49,1,862,40,38,0,0,0
2074,1,2638,138,8,0,136,2,0,0,0,0
2073,1,2637,78,5,1,78,0,0,0,0,0
2072,1,2980,128,5,4,123,1,4,0,0,0
2071,1,2738,306,32,4,302,2,2,0,0,0
2070,1,427,128,12,1,123,1,4,0,0,0
2069,1,435,119,9,0,115,2,1,1,0,0
2068,1,377,96,5,2,92,0,3,0,1,0
2067,1,389,354,66,2,348,3,3,0,0,0
2066,1,269,121,11,1,114,7,0,0,0,0
2065,1,126,94,9,1,90,0,3,0,1,0
2064,1,98,164,15,5,158,0,6,0,0,0
2063,1,2,342,34,1,326,12,4,0,0,0
2062,1,2326,163,13,0,159,4,0,0,0,0
2061,1,2289,73,11,0,71,1,1,0,0,0
2060,1,2306,247,17,1,241,3,1,2,0,0
2059,1,2303,53,3,0,50,3,0,0,0,0
2058,2,2288,120,17,0,117,3,0,0,0,0
2057,1,2201,155,31,1,144,4,7,0,0,0
2056,1,2136,431,27,0,414,10,6,1,0,0
2055,2,2095,110,15,0,108,2,0,0,0,0
2054,1,2087,187,18,0,183,4,0,0,0,0
2053,1,1983,105,20,0,104,0,1,0,0,0
2052,1,1986,99,16,0,97,2,0,0,0,0
2051,2,1887,161,18,0,158,3,0,0,0,0
2050,2,1884,91,6,0,82,0,0,0,8,1
2049,1,1842,316,65,16,306,4,6,0,0,0
2048,1,1813,91,5,0,87,2,2,0,0,0
2047,1,1773,151,9,1,147,1,3,0,0,0
2046,2,2508,70,12,0,66,0,2,1,1,0
833,3,5139,154,821,75,120,32,0,2,0,0
832,3,5155,208,981,108,165,37,1,3,2,0
831,3,5149,2,0,0,2,0,0,0,0,0
830,3,5138,17,0,1,16,1,0,0,0,0
829,3,5136,9,0,1,9,0,0,0,0,0
828,3,5135,123,524,56,100,21,0,1,1,0
827,3,5089,157,591,61,123,29,1,3,1,0
826,3,5116,24,0,0,24,0,0,0,0,0
825,3,5113,27,0,4,27,0,0,0,0,0
824,3,5113,190,723,85,127,55,1,5,0,2
823,3,5104,19,0,0,19,0,0,0,0,0
822,3,5088,22,2,1,22,0,0,0,0,0
821,3,5086,164,1120,67,120,40,0,2,2,0
820,3,5053,186,817,68,154,27,2,3,0,0
819,3,5071,41,0,0,41,0,0,0,0,0
818,3,5070,249,1734,247,198,47,1,3,0,0
817,3,5062,83,272,14,73,10,0,0,0,0
816,3,5051,156,333,97,124,30,1,0,0,1
815,3,5562,219,994,112,174,40,3,1,0,1
814,3,5593,7,0,0,7,0,0,0,0,0
813,3,5589,123,574,49,103,18,0,2,0,0
812,3,5584,171,408,38,143,27,1,0,0,0
811,3,5560,180,1002,76,148,28,2,0,1,1
810,1,5529,325,10,1,319,4,1,1,0,0
809,3,5525,164,518,40,138,23,1,2,0,0
808,3,5545,24,0,1,23,1,0,0,0,0
807,3,5543,215,1229,84,167,44,0,2,1,1
806,3,5536,75,450,25,63,12,0,0,0,0
805,3,5524,134,360,65,107,27,0,0,0,0
804,3,5473,145,746,61,113,31,0,1,0,0
803,1,5500,68,4,0,68,0,0,0,0,0
802,3,5499,22,4,0,21,1,0,0,0,0
801,3,5498,160,1020,61,122,38,0,0,0,0
800,3,5486,91,432,32,77,14,0,0,0,0
799,3,5470,132,332,56,101,31,0,0,0,0
798,3,5430,20,2,0,20,0,0,0,0,0
797,3,5429,150,568,30,110,38,1,1,0,0
796,1,5446,43,2,0,43,0,0,0,0,0
795,3,5444,203,775,62,161,37,2,3,0,0
794,3,5438,53,134,10,44,9,0,0,0,0
793,3,5427,26,3,3,25,1,0,0,0,0
792,3,5426,103,440,69,80,20,1,1,0,1
791,3,5400,31,4,0,31,0,0,0,0,0
790,3,5399,133,758,52,108,24,0,1,0,0
789,3,5417,124,416,41,104,20,0,0,0,0
788,1,5416,34,1,0,34,0,0,0,0,0
787,3,5396,28,1,2,28,0,0,0,0,0
786,3,5395,13,0,0,13,0,0,0,0,0
785,3,5395,114,938,59,86,27,1,0,0,0
784,1,4870,500,9,15,497,1,2,0,0,0
783,1,4800,15,0,0,15,0,0,0,0,0
782,1,4754,35,0,15,35,0,0,0,0,0
781,1,4707,5,0,15,5,0,0,0,0,0
780,1,4676,5,0,15,5,0,0,0,0,0
779,1,4641,2,0,15,2,0,0,0,0,0
778,1,4605,25,1,1,25,0,0,0,0,0
6996,3,5148,0,0,0,0,0,0,0,0,0
6995,3,5098,1,0,1,1,0,0,0,0,0
6994,3,5576,4,0,0,4,0,0,0,0,0
6993,3,5535,0,0,0,0,0,0,0,0,0
6992,3,5474,2,0,0,2,0,0,0,0,0
6991,3,5409,1,0,3,1,0,0,0,0,0
6990,3,5341,2,0,0,2,0,0,0,0,0
6989,3,5213,0,0,0,0,0,0,0,0,0
6988,3,5022,4,0,3,4,0,0,0,0,0
6987,3,5030,0,0,0,0,0,0,0,0,0
6986,3,5029,0,0,0,0,0,0,0,0,0
6985,3,4863,0,0,0,0,0,0,0,0,0
6984,3,4873,0,0,0,0,0,0,0,0,0
6983,3,4789,1,0,0,1,0,0,0,0,0
6982,3,4794,0,0,0,0,0,0,0,0,0
6981,3,4792,0,0,0,0,0,0,0,0,0
6980,3,4764,1,0,0,1,0,0,0,0,0
6979,3,4749,3,0,0,3,0,0,0,0,0
6978,3,4748,0,0,0,0,0,0,0,0,0
6977,3,4720,0,0,0,0,0,0,0,0,0
6976,3,4720,0,0,0,0,0,0,0,0,0
6975,3,4673,5,0,0,4,1,0,0,0,0
6974,3,4590,2,0,0,2,0,0,0,0,0
6973,3,4598,9,0,0,9,0,0,0,0,0
6972,3,4572,2,0,0,2,0,0,0,0,0
6971,3,4550,2,0,0,2,0,0,0,0,0
6970,3,4551,1,0,0,1,0,0,0,0,0
6969,3,4531,0,0,0,0,0,0,0,0,0
6968,3,4538,2,0,0,2,0,0,0,0,0
6967,3,4532,0,0,0,0,0,0,0,0,0
6966,3,4525,1,0,0,1,0,0,0,0,0
6965,3,4482,1,0,0,1,0,0,0,0,0
6964,3,4446,3,0,0,3,0,0,0,0,0
6963,3,4438,0,0,0,0,0,0,0,0,0
6962,3,4436,1,0,0,1,0,0,0,0,0
6961,3,4424,0,0,0,0,0,0,0,0,0
6960,3,4422,0,0,0,0,0,0,0,0,0
6959,3,4421,0,0,0,0,0,0,0,0,0
6958,3,4408,0,0,0,0,0,0,0,0,0
6957,3,4406,0,0,0,0,0,0,0,0,0
6956,3,4403,0,0,0,0,0,0,0,0,0
6955,3,4393,1,0,0,1,0,0,0,0,0
6954,3,4397,0,0,0,0,0,0,0,0,0
6953,3,4376,1,0,0,1,0,0,0,0,0
6952,3,4377,1,0,0,1,0,0,0,0,0
6951,3,4364,3,0,0,3,0,0,0,0,0
6950,3,4354,0,0,0,0,0,0,0,0,0
6949,3,4347,1,0,0,1,0,0,0,0,0
6948,3,4326,1,0,0,1,0,0,0,0,0
6947,3,4976,0,0,0,0,0,0,0,0,0
6946,3,4979,3,0,0,3,0,0,0,0,0
6945,3,4959,5,0,0,5,0,0,0,0,0
6944,3,4946,2,0,0,2,0,0,0,0,0
6943,3,4913,4,0,1,4,0,0,0,0,0
6942,3,4889,0,0,0,0,0,0,0,0,0
6941,3,4888,0,0,0,0,0,0,0,0,0
6940,3,4514,1,0,1,1,0,0,0,0,0
6939,3,4070,2,0,0,2,0,0,0,0,0
6938,3,4037,2,0,0,2,0,0,0,0,0
6937,3,4020,0,0,0,0,0,0,0,0,0
6936,3,4012,3,0,0,3,0,0,0,0,0
6935,3,3994,2,0,1,2,0,0,0,0,0
6934,3,3977,0,0,0,0,0,0,0,0,0
6933,3,3946,3,0,0,3,0,0,0,0,0
6932,3,3919,3,0,0,3,0,0,0,0,0
6931,3,3899,2,0,0,2,0,0,0,0,0
6930,3,4294,1,0,0,1,0,0,0,0,0
6929,3,4266,2,0,0,2,0,0,0,0,0
6928,3,4234,2,0,0,1,1,0,0,0,0
6927,3,4203,1,0,1,1,0,0,0,0,0
6926,3,4201,2,0,1,2,0,0,0,0,0
6925,3,4157,4,0,0,4,0,0,0,0,0
6924,3,4127,2,0,0,2,0,0,0,0,0
6923,3,4123,5,0,0,5,0,0,0,0,0
6922,3,3874,4,0,0,4,0,0,0,0,0
6921,3,3702,0,0,0,0,0,0,0,0,0
6920,3,3549,1,0,0,1,0,0,0,0,0
6919,3,3545,12,1,4,12,0,0,0,0,0
6918,3,3495,6,0,12,6,0,0,0,0,0
6917,3,3501,12,0,14,12,0,0,0,0,0
6916,3,3500,1,0,0,1,0,0,0,0,0
6915,3,3474,12,0,8,12,0,0,0,0,0
6914,3,3483,11,0,7,11,0,0,0,0,0
6913,3,3455,10,0,0,10,0,0,0,0,0
6912,3,3400,4,0,0,4,0,0,0,0,0
6911,3,3418,0,0,0,0,0,0,0,0,0
6910,3,3416,2,0,0,2,0,0,0,0,0
6909,3,3368,0,0,0,0,0,0,0,0,0
6908,3,3362,0,0,0,0,0,0,0,0,0
6907,3,3334,1,0,0,1,0,0,0,0,0
6906,3,3337,0,0,0,0,0,0,0,0,0
6905,3,3330,1,0,0,1,0,0,0,0,0
6904,3,3322,0,0,0,0,0,0,0,0,0
6903,3,3290,0,0,0,0,0,0,0,0,0
6902,3,3285,0,0,0,0,0,0,0,0,0
6901,3,3237,4,0,0,4,0,0,0,0,0
6900,3,3233,1,0,0,1,0,0,0,0,0
6899,3,3213,0,0,0,0,0,0,0,0,0
6898,3,3152,0,0,0,0,0,0,0,0,0
6897,3,3132,0,0,0,0,0,0,0,0,0
6896,3,3131,0,0,0,0,0,0,0,0,0
6895,3,3088,2,0,0,2,0,0,0,0,0
6894,3,3676,2,0,1,2,0,0,0,0,0
6893,3,3682,1,0,1,1,0,0,0,0,0
6892,3,3679,0,0,1,0,0,0,0,0,0
6891,3,3666,0,0,0,0,0,0,0,0,0
6890,3,3665,3,0,0,3,0,0,0,0,0
6889,3,3662,0,0,0,0,0,0,0,0,0
6888,3,3627,1,0,1,1,0,0,0,0,0
6887,3,3626,2,0,0,2,0,0,0,0,0
6886,3,3609,0,0,0,0,0,0,0,0,0
6885,3,3617,0,0,0,0,0,0,0,0,0
6884,3,3580,0,0,0,0,0,0,0,0,0
6883,3,3592,1,0,0,1,0,0,0,0,0
6882,3,3585,3,0,0,3,0,0,0,0,0
6881,3,3583,1,0,0,1,0,0,0,0,0
6880,3,3567,4,0,1,4,0,0,0,0,0
6879,3,3571,3,0,0,3,0,0,0,0,0
6878,3,3570,1,0,0,1,0,0,0,0,0
6877,3,3515,1,0,0,1,0,0,0,0,0
6876,3,3264,1,0,0,0,1,0,0,0,0
6875,3,3050,2,0,0,2,0,0,0,0,0
6874,3,3049,0,0,0,0,0,0,0,0,0
6873,3,3051,2,0,1,2,0,0,0,0,0
6872,3,3048,64,91,322,54,7,1,2,0,0
6871,3,2917,1,0,0,1,0,0,0,0,0
6870,3,2916,34,73,242,27,5,1,0,0,1
6869,3,2921,0,0,0,0,0,0,0,0,0
6868,3,2918,0,0,0,0,0,0,0,0,0
6867,3,2897,3,0,1,3,0,0,0,0,0
6866,3,2875,4,0,1,4,0,0,0,0,0
6865,3,2834,7,0,0,7,0,0,0,0,0
6864,3,2813,4,0,0,3,1,0,0,0,0
6863,3,2797,0,0,0,0,0,0,0,0,0
6862,3,2794,1,0,0,1,0,0,0,0,0
6861,3,2791,3,0,0,2,1,0,0,0,0
6860,3,2763,5,0,0,5,0,0,0,0,0
6859,3,2761,4,0,0,4,0,0,0,0,0
6858,1,2696,1,1,1,1,0,0,0,0,0
6857,3,2577,1,0,0,1,0,0,0,0,0
6856,3,3020,5,0,1,5,0,0,0,0,0
6855,3,3018,5,0,0,5,0,0,0,0,0
6854,3,2983,0,0,0,0,0,0,0,0,0
6853,3,2937,4,0,1,4,0,0,0,0,0
6852,3,456,3,0,0,3,0,0,0,0,0
6851,3,433,7,0,0,7,0,0,0,0,0
6850,3,384,4,0,0,4,0,0,0,0,0
6849,3,330,3,0,0,3,0,0,0,0,0
6848,3,328,1,0,1,1,0,0,0,0,0
6847,3,306,1,0,0,1,0,0,0,0,0
6846,3,305,0,0,0,0,0,0,0,0,0
6845,3,294,1,0,0,1,0,0,0,0,0
6844,3,292,2,0,0,2,0,0,0,0,0
6843,3,290,4,0,0,4,0,0,0,0,0
6842,3,275,3,0,0,3,0,0,0,0,0
6841,3,272,3,0,0,3,0,0,0,0,0
6840,3,270,2,0,0,2,0,0,0,0,0
6839,3,268,3,0,0,3,0,0,0,0,0
6838,3,253,2,0,0,2,0,0,0,0,0
6837,3,222,1,0,0,1,0,0,0,0,0
6836,3,220,1,0,0,1,0,0,0,0,0
6835,3,217,2,0,0,2,0,0,0,0,0
6834,3,186,11,0,0,10,1,0,0,0,0
6833,3,179,3,0,0,3,0,0,0,0,0
6832,3,134,6,0,0,6,0,0,0,0,0
6831,3,112,1,0,0,1,0,0,0,0,0
6830,3,99,2,0,0,2,0,0,0,0,0
6829,3,73,0,0,0,0,0,0,0,0,0
6828,3,71,2,0,0,2,0,0,0,0,0
6827,3,29,0,0,0,0,0,0,0,0,0
6826,3,27,1,0,0,1,0,0,0,0,0
6825,3,573,7,1,0,7,0,0,0,0,0
6824,3,554,0,0,0,0,0,0,0,0,0
6823,3,552,3,0,1,3,0,0,0,0,0
6822,3,550,1,0,0,1,0,0,0,0,0
6821,3,523,1,0,0,1,0,0,0,0,0
6820,3,522,1,0,0,1,0,0,0,0,0
6819,3,520,3,0,0,3,0,0,0,0,0
6818,3,503,0,0,0,0,0,0,0,0,0
6817,3,499,1,0,0,1,0,0,0,0,0
6816,3,497,4,0,0,4,0,0,0,0,0
6815,3,485,3,0,0,3,0,0,0,0,0
6814,3,482,2,0,0,2,0,0,0,0,0
6813,3,465,4,0,0,4,0,0,0,0,0
6812,3,406,0,0,0,0,0,0,0,0,0
6811,3,399,5,0,0,4,1,0,0,0,0
6810,1,2362,1,0,0,0,1,0,0,0,0
6809,1,2361,1,1,0,0,1,0,0,0,0
6808,3,2319,9,0,0,9,0,0,0,0,0
6807,3,2318,5,0,0,5,0,0,0,0,0
6806,3,2306,3,0,0,3,0,0,0,0,0
6805,3,2301,7,0,0,7,0,0,0,0,0
6804,3,2300,2,0,0,2,0,0,0,0,0
6803,3,2279,4,0,0,4,0,0,0,0,0
6802,3,2269,5,0,0,5,0,0,0,0,0
6801,3,2251,3,0,0,3,0,0,0,0,0
6800,3,2247,5,0,0,5,0,0,0,0,0
6799,3,2207,8,0,0,8,0,0,0,0,0
6798,3,2214,2,0,0,2,0,0,0,0,0
6797,3,2210,3,0,0,3,0,0,0,0,0
6796,3,2200,2,0,0,2,0,0,0,0,0
6795,3,2175,4,0,0,4,0,0,0,0,0
6794,3,2191,3,0,0,3,0,0,0,0,0
6793,3,2188,5,0,0,4,1,0,0,0,0
6792,3,2183,6,0,0,6,0,0,0,0,0
