LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
30000,1,3,1,44,2,2,2,2,2,2,175636.0,81164.0,169456.0,182986.0,66782.0,353996.0,1500.0,1300.0,1000.0,1000.0,1000.0,1000.0
420000,1,1,1,32,3,0,0,0,1,1,173700.0,71982.0,157170.0,176300.0,54054.0,407234.0,1011.0,0.0,6394.0,1047.0,67643.0,2005.0
370000,2,1,2,28,2,2,2,2,2,2,234032.0,140791.0,229811.0,244501.0,129065.0,417175.0,3513.0,3046.0,3000.0,2589.0,2603.0,2695.0
180000,1,2,2,43,2,2,2,2,2,2,272345.0,169074.0,226955.0,241234.0,125937.0,415337.0,10000.0,5000.0,2703.0,3000.0,4013.0,10000.0
90000,2,3,2,25,2,2,2,2,2,2,182557.0,89389.0,162877.0,175613.0,63120.0,349716.0,3000.0,3000.0,0.0,4500.0,0.0,3440.0
250000,2,2,2,24,4,2,2,2,2,2,235350.0,140731.0,227945.0,239497.0,94374.0,356607.0,3562.0,1914.0,1517.0,2000.0,8001.0,295.0
180000,2,1,2,26,2,2,2,2,2,2,217279.0,118246.0,206817.0,219772.0,103836.0,390837.0,2200.0,2200.0,2000.0,2000.0,2100.0,1600.0
70000,2,1,2,30,2,2,2,2,2,4,177776.0,83068.0,171827.0,184625.0,68596.0,354792.0,1300.0,1500.0,600.0,1200.0,0.0,600.0
320000,2,2,2,36,0,0,0,0,0,0,195442.0,103562.0,162164.0,185813.0,53007.0,339603.0,5000.0,4905.0,15873.0,0.0,0.0,21657.0
150000,1,1,2,28,3,0,0,1,2,2,165580.0,69777.0,157264.0,235696.0,120155.0,408063.0,0.0,0.0,65696.0,3000.0,3000.0,4000.0
20000,1,2,2,29,2,2,2,2,2,0,169365.0,74648.0,165081.0,177977.0,53007.0,339603.0,1154.0,3100.0,160.0,0.0,0.0,0.0
30000,1,1,2,25,2,2,2,2,2,2,184621.0,90009.0,178557.0,192040.0,75793.0,363013.0,1500.0,1400.0,1100.0,1100.0,1003.0,2000.0
20000,1,3,1,44,2,2,2,2,2,2,171435.0,76651.0,165301.0,178253.0,61434.0,349071.0,1122.0,1285.0,500.0,307.0,1182.0,0.0
10000,2,3,1,51,4,4,0,0,0,1,165683.0,69100.0,156587.0,168933.0,52260.0,339674.0,0.0,0.0,0.0,1100.0,818.0,1418.0
20000,1,1,2,25,4,4,6,6,5,4,168482.0,76665.0,164902.0,177388.0,59998.0,372930.0,4200.0,1000.0,0.0,0.0,27150.0,900.0
10000,1,2,1,31,2,2,2,4,2,2,171686.0,76976.0,167479.0,179943.0,62765.0,348938.0,1200.0,4442.0,0.0,1200.0,1200.0,0.0
50000,2,3,1,43,4,4,4,4,4,4,210445.0,116537.0,204654.0,214520.0,98317.0,384033.0,2923.0,1700.0,0.0,3500.0,0.0,2000.0
30000,2,1,1,41,2,2,2,2,2,0,181216.0,74319.0,161339.0,173668.0,53007.0,339603.0,2000.0,1000.0,1000.0,1000.0,1800.0,0.0
110000,1,3,2,36,1,1,1,0,0,0,168089.0,71037.0,157264.0,170000.0,53007.0,339603.0,1260.0,0.0,0.0,0.0,0.0,0.0
50000,2,1,1,35,3,1,1,2,2,0,165580.0,70131.0,157398.0,170134.0,53007.0,339603.0,354.0,134.0,0.0,0.0,0.0,190.0
140000,2,1,2,29,3,4,2,2,2,2,278172.0,178446.0,267438.0,281079.0,166446.0,454586.0,0.0,5500.0,4900.0,5000.0,4112.0,4500.0
90000,2,1,1,44,1,1,0,0,0,0,166119.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
60000,1,2,1,49,2,2,2,2,2,2,225158.0,136558.0,222772.0,187677.0,72488.0,358808.0,22000.0,2188.0,2501.0,2512.0,4005.0,2604.0
20000,1,2,2,24,4,4,4,4,4,4,181856.0,86492.0,175591.0,187735.0,72453.0,358591.0,1000.0,2200.0,0.0,2000.0,0.0,1200.0
340000,2,1,1,62,2,2,2,2,2,2,674945.0,592086.0,691401.0,636565.0,519781.0,811176.0,20309.0,20137.0,16565.0,16774.0,21573.0,21000.0
30000,1,2,2,29,3,5,4,2,2,2,197566.0,100966.0,186898.0,198174.0,80314.0,364052.0,0.0,4.0,1020.0,1110.0,989.0,982.0
170000,1,1,1,35,1,1,1,1,1,1,166061.0,70103.0,157790.0,170526.0,53642.0,340363.0,326.0,526.0,526.0,635.0,760.0,526.0
130000,1,1,1,45,4,2,2,4,4,4,219289.0,125021.0,215980.0,227174.0,114247.0,400887.0,3000.0,5000.0,0.0,5000.0,1200.0,3000.0
250000,2,2,1,44,2,2,4,4,4,2,171687.0,78614.0,165799.0,180647.0,63359.0,352391.0,3000.0,0.0,3000.0,0.0,3000.0,3000.0
200000,2,2,1,36,1,1,1,1,1,1,165970.0,71085.0,158926.0,184490.0,87909.0,339993.0,1308.0,1662.0,14987.0,34902.0,390.0,7500.0
10000,2,2,1,49,2,2,2,2,2,2,168680.0,73893.0,162544.0,175543.0,58612.0,345320.0,1073.0,1237.0,500.0,300.0,205.0,300.0
180000,2,2,2,29,1,1,0,0,1,4,179516.0,69777.0,157264.0,170000.0,54037.0,340043.0,0.0,0.0,0.0,1030.0,0.0,0.0
230000,2,1,2,29,1,1,1,1,1,1,174496.0,70095.0,157989.0,172586.0,56205.0,343863.0,318.0,725.0,2592.0,3198.0,4260.0,4944.0
200000,2,3,1,45,1,1,1,1,1,1,176605.0,76736.0,158151.0,171462.0,68202.0,357536.0,6959.0,887.0,1462.0,15195.0,17933.0,887.0
90000,2,3,2,33,2,2,2,2,2,1,296345.0,168283.0,251739.0,209368.0,87891.0,340027.0,4800.0,4000.0,1000.0,698.0,424.0,26979.0
130000,1,3,2,28,1,1,1,1,1,1,169544.0,70377.0,157264.0,170631.0,53007.0,340030.0,600.0,0.0,631.0,0.0,427.0,1747.0
230000,1,1,2,26,1,1,1,1,1,1,166679.0,89463.0,160300.0,174806.0,53006.0,341302.0,19686.0,4000.0,4806.0,0.0,1700.0,3658.0
30000,1,3,2,34,4,4,4,2,2,2,189947.0,98459.0,185186.0,198632.0,82082.0,370494.0,4723.0,0.0,1173.0,1056.0,2300.0,0.0
80000,2,2,2,25,2,2,4,1,1,1,223574.0,87472.0,165251.0,172622.0,55456.0,339272.0,3327.0,44.0,2629.0,2457.0,0.0,0.0
80000,2,1,1,35,1,1,0,0,1,1,166580.0,69777.0,157264.0,170000.0,53497.0,340310.0,0.0,0.0,0.0,490.0,707.0,450.0
260000,2,2,1,45,1,1,1,1,1,1,173473.0,75700.0,162865.0,175480.0,58918.0,345566.0,5923.0,5601.0,5482.0,5911.0,5963.0,5757.0
20000,1,3,2,26,4,2,2,2,2,2,179661.0,85612.0,174249.0,189985.0,62428.0,349367.0,2000.0,2000.0,3000.0,1000.0,500.0,1000.0
200000,2,2,1,34,1,2,1,1,1,1,166375.0,71572.0,160882.0,170000.0,54503.0,339603.0,1000.0,3618.0,0.0,1496.0,0.0,0.0
80000,2,2,2,23,2,2,4,2,2,2,220238.0,115755.0,189695.0,197674.0,76311.0,346189.0,5573.0,5.0,2000.0,1000.0,132.0,1998.0
100000,2,1,2,42,2,1,1,2,2,2,225960.0,128344.0,236791.0,188950.0,72674.0,358134.0,2200.0,22004.0,656.0,1000.0,396.0,300.0
20000,2,2,2,48,2,2,2,2,4,1,173264.0,78342.0,161783.0,173520.0,54687.0,344888.0,1200.0,2008.0,1680.0,0.0,5285.0,0.0
120000,2,2,1,41,4,2,2,2,2,4,202430.0,110009.0,198520.0,214063.0,99693.0,388371.0,4000.0,2000.0,3500.0,3500.0,3000.0,0.0
200000,1,1,2,37,2,2,2,2,2,2,283714.0,196368.0,291374.0,309209.0,188909.0,478600.0,15034.0,20038.0,20019.0,5014.0,10047.0,10238.0
80000,2,3,2,38,2,2,2,2,2,2,243509.0,147488.0,231789.0,231360.0,102366.0,387856.0,3006.0,2747.0,2344.0,1756.0,1758.0,1717.0
280000,2,1,1,46,1,1,1,1,1,1,177547.0,69960.0,158963.0,170000.0,55729.0,339603.0,183.0,1699.0,0.0,2722.0,0.0,1041.0
500000,1,1,2,40,2,2,2,2,2,2,518936.0,390481.0,478358.0,487546.0,332257.0,578775.0,17000.0,11684.0,15000.0,8995.0,9457.0,10000.0
120000,2,1,1,37,1,1,1,1,1,1,166276.0,69773.0,159142.0,170407.0,53254.0,341420.0,0.0,1882.0,407.0,247.0,2000.0,0.0
360000,1,2,1,34,2,2,4,2,2,1,171867.0,73357.0,159488.0,171206.0,52996.0,341819.0,2505.0,5.0,12.0,0.0,2227.0,0.0
160000,2,1,1,28,3,5,4,2,2,2,170109.0,74046.0,158434.0,170780.0,53787.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,2,1,2,29,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,2,1,2,31,1,1,1,1,2,2,169789.0,84635.0,185346.0,190188.0,121999.0,367216.0,14894.0,28222.0,20214.0,57060.0,16017.0,115710.0
360000,1,1,1,37,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,2,2,1,48,2,2,2,2,2,2,205314.0,219347.0,294813.0,300893.0,161037.0,484541.0,117243.0,4500.0,4500.0,5000.0,50000.0,4578.0
130000,1,2,2,27,2,2,2,2,2,2,282226.0,183628.0,267581.0,278099.0,159035.0,443856.0,5578.0,4000.0,3863.0,3831.0,4136.0,5385.0
60000,2,1,2,26,0,0,0,0,0,0,183453.0,75736.0,160197.0,172933.0,57940.0,341586.0,3000.0,1000.0,0.0,2000.0,0.0,13072.0
240000,1,1,1,39,1,1,1,1,1,1,199564.0,72077.0,164168.0,185980.0,53007.0,348663.0,3000.0,7104.0,15980.0,0.0,9060.0,3935.0
150000,2,2,1,38,1,1,1,1,1,1,170775.0,73954.0,164708.0,189997.0,57102.0,391810.0,4185.0,7447.0,20013.0,4095.0,25869.0,0.0
290000,1,2,1,39,2,2,2,2,2,2,374845.0,285664.0,378051.0,393810.0,281050.0,573860.0,10000.0,10000.0,8165.0,9000.0,10000.0,7010.0
50000,1,2,2,43,2,2,2,0,0,0,199690.0,73329.0,157264.0,170000.0,53007.0,339603.0,3505.0,0.0,0.0,0.0,0.0,0.0
30000,2,2,2,46,3,1,2,2,2,2,174471.0,94278.0,182150.0,195014.0,82363.0,365118.0,28001.0,1245.0,763.0,5000.0,1164.0,9114.0
210000,2,2,1,35,1,1,1,1,1,1,166918.0,71285.0,158673.0,171549.0,55461.0,340549.0,1508.0,1409.0,1549.0,2454.0,946.0,1525.0
100000,2,1,2,30,1,4,2,2,1,1,180309.0,75468.0,168704.0,177470.0,97104.0,395931.0,0.0,6000.0,0.0,44097.0,15000.0,0.0
30000,2,3,2,40,1,4,1,2,1,1,166360.0,70167.0,157914.0,170260.0,53377.0,339583.0,0.0,650.0,0.0,500.0,0.0,800.0
30000,2,3,2,34,1,1,1,1,1,0,174898.0,80398.0,172949.0,175476.0,53007.0,339603.0,10621.0,15685.0,5827.0,0.0,0.0,0.0
80000,2,3,1,34,4,5,4,4,4,2,244069.0,146474.0,232111.0,249620.0,131264.0,419556.0,0.0,0.0,6000.0,0.0,3200.0,3000.0
30000,2,2,2,24,4,4,9,9,9,9,168130.0,72327.0,159814.0,172550.0,55557.0,342153.0,0.0,0.0,0.0,0.0,0.0,0.0
70000,2,3,2,41,2,2,2,2,2,2,198161.0,102665.0,190745.0,203683.0,87234.0,373930.0,2000.0,1500.0,1138.0,1806.0,1383.0,1250.0
470000,2,1,2,27,1,1,1,1,1,1,168561.0,72959.0,158776.0,173657.0,59563.0,343375.0,3182.0,1512.0,3657.0,6556.0,3772.0,957.0
180000,2,1,1,39,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,2,1,32,2,2,2,2,2,2,182686.0,88059.0,176688.0,189208.0,72607.0,359603.0,1458.0,1600.0,384.0,392.0,400.0,0.0
420000,1,1,1,60,2,2,2,2,2,2,360959.0,267924.0,357695.0,370252.0,255796.0,544685.0,8003.0,7529.0,10005.0,8015.0,10018.0,7715.0
100000,2,2,2,29,2,2,4,2,2,4,260785.0,171816.0,256768.0,264453.0,152718.0,437547.0,9300.0,0.0,3400.0,6800.0,0.0,3500.0
130000,2,3,1,53,2,2,2,2,2,2,184194.0,90120.0,179650.0,194296.0,78443.0,367054.0,2343.0,2386.0,2296.0,1536.0,2451.0,2659.0
200000,1,1,1,34,1,1,1,1,1,1,166360.0,69777.0,157654.0,173672.0,53397.0,339993.0,0.0,390.0,3672.0,390.0,390.0,390.0
150000,1,1,2,44,3,4,1,1,2,2,176290.0,74759.0,158064.0,226800.0,107595.0,339596.0,137.0,15800.0,56800.0,0.0,7.0,79447.0
410000,2,1,2,30,2,1,1,2,2,1,172552.0,72965.0,172370.0,185313.0,63966.0,347944.0,3188.0,15106.0,6000.0,0.0,8341.0,17331.0
30000,1,1,1,40,1,1,1,1,1,1,166627.0,70224.0,157582.0,170258.0,53007.0,339921.0,447.0,318.0,258.0,0.0,318.0,1991.0
20000,1,2,2,23,3,4,2,2,2,0,174932.0,78836.0,167087.0,180023.0,53007.0,339603.0,0.0,1000.0,200.0,0.0,0.0,0.0
130000,2,2,2,30,2,2,2,2,0,0,292414.0,198659.0,172885.0,170000.0,53007.0,339603.0,5802.0,1000.0,0.0,0.0,0.0,0.0
180000,2,1,2,28,0,0,0,0,0,0,165580.0,69777.0,157264.0,171430.0,53007.0,339603.0,0.0,0.0,1430.0,0.0,0.0,0.0
120000,1,1,2,32,2,2,2,2,2,2,210697.0,115384.0,203511.0,215974.0,98861.0,384794.0,3000.0,3000.0,2000.0,2000.0,1500.0,1500.0
190000,2,3,1,27,2,2,4,1,1,2,209483.0,123159.0,179075.0,172921.0,160448.0,448245.0,10882.0,0.0,2921.0,107441.0,4000.0,3700.0
30000,2,2,1,53,2,2,2,2,2,2,192471.0,97928.0,186091.0,199412.0,79206.0,366719.0,2000.0,1500.0,1000.0,1000.0,1351.0,1000.0
170000,1,1,2,28,2,2,2,2,2,2,238834.0,137782.0,220575.0,227304.0,104670.0,385398.0,2500.0,3000.0,2200.0,2000.0,1700.0,1500.0
120000,1,3,1,32,3,4,4,4,4,4,276406.0,183349.0,271983.0,285736.0,170736.0,460204.0,6000.0,4500.0,4400.0,4000.0,5000.0,4700.0
50000,1,2,2,34,3,4,4,4,2,2,201128.0,101490.0,207583.0,212805.0,92214.0,389758.0,0.0,21220.0,13.0,1510.0,15018.0,21.0
20000,2,2,2,26,4,4,4,4,4,2,175952.0,82674.0,169657.0,184185.0,66824.0,354037.0,3000.0,0.0,2000.0,0.0,1000.0,3000.0
40000,1,1,2,25,1,1,1,2,2,1,166091.0,70290.0,158795.0,171017.0,53513.0,340102.0,513.0,1531.0,0.0,0.0,499.0,0.0
300000,1,1,1,45,1,1,1,1,1,0,166675.0,72707.0,159492.0,170452.0,53007.0,339603.0,2941.0,2228.0,452.0,0.0,0.0,0.0
230000,2,3,1,37,3,0,0,0,1,1,165580.0,69777.0,157264.0,170000.0,55540.0,339603.0,0.0,0.0,0.0,2533.0,0.0,500.0
280000,2,1,1,38,1,1,4,2,2,1,170745.0,78336.0,163719.0,170544.0,53007.0,344297.0,6455.0,11.0,5.0,0.0,4694.0,5292.0
50000,2,3,1,39,2,2,2,2,0,0,209574.0,103285.0,194864.0,170000.0,53007.0,334603.0,5000.0,5000.0,0.0,0.0,0.0,5000.0
50000,2,2,1,29,4,4,9,9,9,8,168130.0,72327.0,159814.0,172550.0,55557.0,341553.0,0.0,0.0,0.0,0.0,0.0,0.0
240000,2,2,1,36,2,2,2,2,2,2,393377.0,262697.0,342918.0,351350.0,239508.0,527060.0,10011.0,7722.0,9000.0,8000.0,7000.0,7000.0
70000,2,2,1,32,3,4,4,4,4,4,188494.0,93730.0,180539.0,194584.0,77058.0,366257.0,1700.0,0.0,2000.0,0.0,3000.0,600.0
60000,2,2,2,30,2,2,2,2,2,2,226502.0,128982.0,218114.0,210548.0,93587.0,380019.0,3205.0,2850.0,1578.0,1580.0,1416.0,2512.0
230000,2,2,1,31,2,2,2,2,2,2,325993.0,219044.0,283371.0,275831.0,135701.0,405586.0,6011.0,5012.0,2000.0,2300.0,2400.0,1500.0
30000,1,1,2,27,2,2,2,2,2,2,192739.0,97354.0,186102.0,198085.0,81435.0,369033.0,1500.0,1749.0,1200.0,1100.0,1465.0,1386.0
80000,2,3,1,29,3,4,2,2,2,2,246447.0,145392.0,234607.0,248883.0,132922.0,419899.0,0.0,3000.0,2744.0,3022.0,6000.0,2800.0
360000,2,2,1,40,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,2,1,1,49,2,2,2,2,2,2,216604.0,97031.0,193316.0,208440.0,93562.0,389302.0,10000.0,10021.0,5000.0,6000.0,10000.0,10000.0
150000,2,1,2,37,1,4,4,1,1,0,165760.0,71359.0,158666.0,173244.0,52994.0,339590.0,1402.0,0.0,3244.0,0.0,0.0,0.0
180000,2,2,2,24,2,2,2,2,2,2,292000.0,200682.0,294189.0,226669.0,77617.0,360079.0,6519.0,10000.0,3000.0,2000.0,2000.0,1000.0
180000,2,1,2,40,2,2,2,2,2,2,208370.0,113676.0,202436.0,216121.0,148439.0,390587.0,1800.0,2000.0,2000.0,2332.0,5000.0,1000.0
90000,2,6,3,46,2,2,2,2,2,2,242843.0,96468.0,178330.0,190422.0,73334.0,353222.0,8333.0,1494.0,600.0,1000.0,1000.0,257.0
20000,1,2,2,24,2,2,4,2,2,2,180138.0,86989.0,173899.0,186678.0,70275.0,357166.0,3200.0,0.0,600.0,1840.0,800.0,626.0
290000,2,2,2,31,2,2,2,2,2,2,338338.0,246495.0,338656.0,343856.0,225842.0,516313.0,8100.0,9000.0,6500.0,7000.0,6800.0,7000.0
210000,1,2,1,35,1,1,4,2,1,1,165976.0,70965.0,158056.0,170396.0,53403.0,339999.0,1188.0,0.0,0.0,396.0,396.0,396.0
20000,1,1,2,31,2,2,2,2,2,2,184131.0,89372.0,177810.0,190250.0,72761.0,359436.0,1647.0,1598.0,692.0,697.0,777.0,797.0
330000,2,2,1,42,0,1,4,4,0,1,165576.0,78000.0,160260.0,170207.0,53004.0,340103.0,15450.0,0.0,209.0,3.0,503.0,0.0
30000,1,2,2,26,4,4,4,4,4,4,165780.0,69977.0,157464.0,170200.0,53207.0,339803.0,0.0,0.0,0.0,0.0,0.0,0.0
470000,1,1,1,37,2,2,2,2,2,2,300141.0,296275.0,322738.0,290644.0,172013.0,450383.0,150055.0,7046.0,10000.0,15029.0,15017.0,10023.0
280000,2,1,1,56,2,2,2,2,2,2,255319.0,143342.0,235208.0,251926.0,132284.0,418326.0,4000.0,6000.0,6000.0,7000.0,5000.0,5000.0
120000,2,1,1,34,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
240000,1,2,2,28,1,1,1,1,1,1,170462.0,74982.0,160011.0,174594.0,57099.0,343964.0,5220.0,2773.0,4614.0,4104.0,4374.0,2443.0
800000,1,2,1,53,1,1,1,2,2,1,173219.0,75329.0,221799.0,210814.0,65597.0,348942.0,11145.0,64657.0,131.0,247.0,9366.0,63482.0
320000,2,1,2,30,1,1,1,0,0,1,167243.0,76802.0,158453.0,170000.0,55708.0,341646.0,7025.0,1189.0,0.0,2701.0,2043.0,0.0
140000,2,1,1,34,2,2,2,2,2,2,268868.0,168409.0,250879.0,261282.0,141135.0,427415.0,4500.0,4126.0,3509.0,3500.0,4000.0,3500.0
20000,1,2,2,25,4,4,4,4,2,2,174460.0,79666.0,167351.0,179585.0,63089.0,350568.0,1500.0,700.0,0.0,1000.0,1400.0,0.0
160000,2,2,2,43,3,0,0,0,0,1,165580.0,69777.0,157264.0,170000.0,53007.0,340298.0,0.0,0.0,0.0,0.0,695.0,0.0
280000,2,2,1,38,2,2,2,2,2,2,403401.0,292957.0,394565.0,371226.0,260809.0,558884.0,11000.0,20000.0,10000.0,10000.0,15000.0,10000.0
330000,2,2,2,33,2,2,2,2,2,2,332497.0,228895.0,306589.0,313242.0,191634.0,479580.0,7400.0,6600.0,4800.0,5000.0,5400.0,5100.0
230000,2,1,1,24,1,1,1,2,2,1,200580.0,104777.0,202148.0,180086.0,59912.0,339840.0,35000.0,44884.0,202.0,405.0,237.0,3566.0
50000,1,2,2,25,1,4,4,0,0,0,166750.0,70557.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
210000,2,2,2,33,3,2,2,2,2,2,187434.0,87153.0,176060.0,287846.0,171884.0,461079.0,2269.0,3000.0,100004.0,4000.0,3687.0,3500.0
170000,1,2,2,29,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,2,1,26,3,4,4,4,4,4,176918.0,80647.0,169644.0,181884.0,65901.0,352143.0,0.0,2000.0,0.0,1203.0,0.0,1700.0
480000,2,2,1,31,2,2,2,2,2,2,186404.0,91737.0,178149.0,189949.0,76038.0,366779.0,5004.0,5000.0,795.0,5000.0,5000.0,10000.0
140000,1,1,1,36,2,2,2,2,2,2,206416.0,111655.0,200241.0,213960.0,98100.0,385945.0,2001.0,2100.0,2000.0,2000.0,2000.0,5000.0
160000,1,1,1,41,2,2,2,2,0,0,262846.0,169243.0,259914.0,170000.0,53007.0,339603.0,3769.0,5000.0,0.0,0.0,0.0,0.0
80000,2,2,1,41,2,2,2,2,2,2,243917.0,147736.0,235470.0,242040.0,126740.0,414912.0,3500.0,3700.0,3000.0,3000.0,2793.0,3000.0
100000,2,1,2,22,4,2,2,2,2,2,237802.0,143636.0,232691.0,246587.0,131718.0,420113.0,3400.0,3400.0,3000.0,3500.0,3200.0,2000.0
310000,2,2,2,35,2,2,2,2,2,2,349984.0,250353.0,332612.0,309525.0,192163.0,455388.0,6225.0,5808.0,4312.0,4427.0,4524.0,4263.0
200000,2,2,1,36,1,1,1,1,1,1,165951.0,107424.0,157635.0,172977.0,56791.0,350182.0,37647.0,371.0,2977.0,3784.0,10579.0,10546.0
240000,2,1,2,26,3,1,1,1,1,1,165580.0,69966.0,157915.0,170000.0,53134.0,339603.0,189.0,651.0,0.0,127.0,0.0,0.0
30000,1,2,1,53,2,2,2,2,2,2,183692.0,88233.0,176268.0,189030.0,77548.0,365908.0,1329.0,1267.0,683.0,8000.0,2731.0,0.0
180000,1,3,1,43,1,1,1,1,1,1,169270.0,85395.0,161949.0,170238.0,53225.0,346293.0,15682.0,4699.0,238.0,218.0,6710.0,11949.0
40000,2,1,2,24,2,2,2,2,4,2,203852.0,108936.0,197271.0,211973.0,93696.0,380243.0,2000.0,2000.0,3100.0,0.0,1500.0,1500.0
500000,1,2,2,30,3,2,2,2,2,2,168397.0,77459.0,204667.0,206067.0,99061.0,373893.0,5037.0,47221.0,5026.0,16005.0,2000.0,1000.0
200000,2,1,2,33,1,1,1,1,0,0,165970.0,69777.0,158044.0,170000.0,53007.0,339603.0,0.0,780.0,0.0,0.0,0.0,0.0
250000,1,1,1,51,4,4,4,4,4,4,168067.0,72264.0,159751.0,172487.0,55494.0,342090.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,1,1,49,3,4,4,2,2,2,214098.0,119021.0,202649.0,187912.0,84285.0,354421.0,1800.0,82.0,1500.0,10000.0,1062.0,549.0
180000,1,2,1,33,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
160000,2,1,1,42,1,1,1,1,1,1,169187.0,74194.0,158322.0,172146.0,55541.0,341845.0,4417.0,1058.0,2146.0,2534.0,2242.0,2254.0
50000,2,2,1,44,2,2,2,2,2,2,192901.0,94503.0,179845.0,190192.0,71820.0,356931.0,1415.0,1500.0,700.0,700.0,629.0,488.0
20000,2,1,2,23,2,2,2,2,2,2,182745.0,88164.0,176837.0,189504.0,72649.0,359731.0,1500.0,1600.0,700.0,1000.0,1000.0,1000.0
150000,2,1,2,24,1,1,1,1,1,1,165871.0,70068.0,157555.0,170658.0,53448.0,340800.0,291.0,291.0,658.0,441.0,1197.0,8007.0
360000,1,2,2,48,2,2,2,2,2,2,194849.0,96540.0,180466.0,194979.0,79741.0,357559.0,1500.0,2000.0,2000.0,2000.0,2000.0,3000.0
20000,1,2,2,28,2,2,2,2,2,2,174394.0,79944.0,179038.0,180707.0,63546.0,350360.0,1500.0,1200.0,378.0,389.0,400.0,600.0
30000,1,3,2,42,2,2,4,2,2,1,193322.0,100907.0,186369.0,228840.0,81847.0,340922.0,4600.0,0.0,1060.0,1091.0,1319.0,565.0
80000,2,2,1,29,2,2,2,2,2,2,215108.0,114416.0,196984.0,204465.0,82495.0,372515.0,1730.0,1644.0,1222.0,1400.0,10000.0,1200.0
140000,1,2,2,25,1,1,1,1,1,1,166778.0,74433.0,158780.0,169340.0,53256.0,339176.0,4660.0,2000.0,0.0,2200.0,1500.0,1400.0
50000,1,2,2,34,2,2,2,2,0,0,216293.0,119179.0,201679.0,170000.0,53007.0,339603.0,3000.0,1000.0,0.0,0.0,0.0,0.0
120000,2,2,1,34,2,2,2,2,2,2,253790.0,156250.0,243617.0,254327.0,135476.0,422094.0,3300.0,3022.0,3100.0,3000.0,3100.0,3000.0
10000,1,3,2,22,2,2,2,2,2,2,183869.0,78994.0,167467.0,179634.0,62864.0,349307.0,1317.0,1303.0,334.0,373.0,326.0,1359.0
20000,2,1,1,43,1,1,1,2,2,0,167296.0,73796.0,159764.0,171000.0,53007.0,339603.0,4027.0,2500.0,0.0,0.0,0.0,0.0
180000,2,1,2,31,1,1,1,1,2,2,170162.0,71136.0,157580.0,173072.0,55763.0,342043.0,1359.0,316.0,3072.0,0.0,0.0,316.0
240000,2,2,2,24,2,2,2,2,2,1,216367.0,121301.0,189047.0,203993.0,89790.0,376705.0,1601.0,1400.0,3000.0,3180.0,37102.0,904.0
120000,1,2,1,30,3,4,2,2,2,2,171885.0,76829.0,166050.0,178863.0,63770.0,346743.0,1000.0,2000.0,177.0,2000.0,1000.0,0.0
30000,1,3,1,55,4,4,9,9,9,9,167975.0,72172.0,159659.0,172395.0,55402.0,341998.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,1,1,28,2,2,0,0,0,0,170125.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,1,2,1,23,4,4,4,4,4,4,193804.0,99053.0,185899.0,200127.0,83532.0,369396.0,1800.0,150.0,2250.0,1000.0,0.0,700.0
300000,2,1,2,31,1,1,1,1,1,1,173414.0,70863.0,157580.0,170316.0,53323.0,339919.0,1093.0,316.0,316.0,316.0,316.0,316.0
500000,2,2,1,36,2,2,2,2,2,1,170532.0,76384.0,165808.0,185351.0,58846.0,348795.0,3008.0,4005.0,8048.0,131.0,9213.0,111.0
350000,1,1,2,30,1,2,1,1,1,1,183845.0,101396.0,159335.0,172915.0,54018.0,363223.0,16158.0,2081.0,2929.0,1016.0,23738.0,919.0
150000,1,1,1,41,0,0,0,0,0,1,172360.0,80410.0,160524.0,170000.0,53007.0,340684.0,10638.0,3260.0,0.0,0.0,1081.0,0.0
