holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour
7,280.15,0.0,0.0,1,0,0
7,281.79,0.0,0.0,40,1,0
7,282.68,0.0,0.0,1,0,0
7,279.42,0.0,0.0,1,0,1
7,277.42,0.0,0.0,1,0,0
7,276.88,0.0,0.0,1,0,0
7,276.95,0.0,0.0,1,0,0
7,277.5,0.0,0.0,1,0,0
7,277.28,0.0,0.0,1,0,0
7,277.79,0.0,0.0,1,0,0
7,277.79,0.0,0.0,1,0,0
7,278.15,0.0,0.0,5,0,1
7,281.86,0.0,0.0,1,0,1
7,286.08,0.0,0.0,1,0,0
7,288.28,0.0,0.0,1,0,0
7,288.41,0.0,0.0,5,0,0
7,286.75,0.0,0.0,1,0,1
7,283.94,0.0,0.0,1,0,1
7,282.88,0.0,0.0,5,0,0
7,281.43,0.0,0.0,1,0,0
7,281.0,0.0,0.0,1,0,0
7,280.57,0.0,0.0,1,0,0
7,280.15,0.0,0.0,1,0,0
7,279.75,0.0,0.0,1,0,0
7,279.15,0.0,0.0,5,0,1
7,280.51,0.0,0.0,1,0,1
7,284.22,0.0,0.0,1,0,0
7,287.36,0.0,0.0,1,0,0
7,289.08,0.0,0.0,1,0,0
7,289.55,0.0,0.0,5,0,0
7,285.49,0.0,0.0,5,0,1
7,283.79,0.0,0.0,5,0,0
7,282.15,0.0,0.0,1,0,0
7,281.01,0.0,0.0,1,0,0
7,280.02,0.0,0.0,1,0,0
7,279.68,0.0,0.0,1,0,0
7,279.01,0.0,0.0,1,0,0
7,277.68,0.0,0.0,1,0,0
7,277.48,0.0,0.0,1,0,1
7,279.08,0.0,0.0,1,0,1
7,284.5,0.0,0.0,40,1,0
7,287.68,0.0,0.0,40,1,0
7,288.55,0.0,0.0,1,0,0
7,288.15,0.0,0.0,75,1,0
7,285.15,0.0,0.0,1,0,1
7,284.3,0.0,0.0,90,1,0
7,283.88,0.0,0.0,75,1,0
10,283.35,0.0,0.0,75,1,0
7,280.94,0.0,0.0,1,0,0
7,279.02,0.0,0.0,40,1,0
7,277.76,0.0,0.0,1,0,0
7,276.62,0.0,0.0,1,5,1
7,281.51,0.0,0.0,75,1,0
7,283.79,0.0,0.0,75,1,0
7,284.58,0.0,0.0,90,6,0
7,284.58,0.0,0.0,90,10,0
7,284.08,0.0,0.0,90,6,0
7,284.08,0.0,0.0,90,10,0
7,281.72,0.0,0.0,90,10,1
7,281.72,0.0,0.0,90,5,1
7,281.72,0.0,0.0,90,6,1
7,281.72,0.0,0.0,90,8,1
7,281.42,0.0,0.0,90,6,0
7,281.42,0.0,0.0,90,5,0
7,281.42,0.0,0.0,90,10,0
7,281.29,0.0,0.0,90,6,0
7,281.29,0.0,0.0,90,5,0
7,281.29,0.0,0.0,90,2,0
7,280.72,0.0,0.0,90,6,0
7,280.72,0.0,0.0,90,5,0
7,280.72,0.0,0.0,90,2,0
7,280.08,0.0,0.0,90,6,0
7,280.08,0.0,0.0,90,5,0
7,280.08,0.0,0.0,90,8,0
7,280.15,0.0,0.0,90,6,0
7,280.15,0.0,0.0,90,5,0
7,280.15,0.0,0.0,90,2,0
7,280.01,0.0,0.0,90,6,0
7,280.01,0.0,0.0,90,5,0
7,280.01,0.0,0.0,90,2,0
7,278.89,0.0,0.0,90,6,0
7,278.89,0.0,0.0,90,5,0
7,278.89,0.0,0.0,90,2,0
7,278.22,0.0,0.0,90,2,1
7,277.15,0.0,0.0,90,1,0
7,277.51,0.0,0.0,75,1,0
7,278.09,0.0,0.0,90,1,0
7,277.95,0.0,0.0,90,1,0
7,277.8,0.0,0.0,90,1,1
7,276.42,0.0,0.0,90,1,0
7,276.44,0.0,0.0,90,1,0
7,276.42,0.0,0.0,90,1,0
7,275.82,0.0,0.0,75,1,0
7,274.87,0.0,0.0,1,0,0
7,274.01,0.0,0.0,1,0,0
7,273.28,0.0,0.0,1,0,1
7,274.87,0.0,0.0,1,0,0
7,277.86,0.0,0.0,40,1,0
7,279.55,0.0,0.0,1,0,0
7,279.69,0.0,0.0,1,0,0
7,276.29,0.0,0.0,5,0,1
7,273.63,0.0,0.0,1,0,0
7,272.95,0.0,0.0,1,0,0
7,273.29,0.0,0.0,1,0,0
7,272.93,0.0,0.0,1,0,0
7,273.41,0.0,0.0,1,0,0
7,273.36,0.0,0.0,1,0,0
7,274.65,0.0,0.0,1,0,0
7,274.65,0.0,0.0,1,0,0
7,274.72,0.0,0.0,1,0,1
7,277.43,0.0,0.0,1,0,0
7,281.44,0.0,0.0,1,0,0
7,284.55,0.0,0.0,1,0,0
7,285.15,0.0,0.0,1,0,0
7,285.87,0.0,0.0,1,0,0
7,283.09,0.0,0.0,1,0,1
7,280.43,0.0,0.0,5,0,0
7,280.58,0.0,0.0,1,0,0
7,278.43,0.0,0.0,1,5,0
7,277.94,0.0,0.0,1,5,0
7,277.29,0.0,0.0,1,5,0
7,276.72,0.0,0.0,1,5,0
7,277.01,0.0,0.0,1,5,0
7,277.01,0.0,0.0,1,3,0
7,277.15,0.0,0.0,5,5,0
7,277.01,0.0,0.0,1,5,1
7,279.22,0.0,0.0,5,0,1
7,281.08,0.0,0.0,1,0,1
7,283.69,0.0,0.0,1,0,0
7,286.65,0.0,0.0,1,0,0
7,288.42,0.0,0.0,5,0,0
7,289.44,0.0,0.0,1,0,0
7,285.51,0.0,0.0,1,0,1
7,283.42,0.0,0.0,1,0,0
7,282.93,0.0,0.0,75,1,0
7,284.79,0.0,0.0,90,1,0
7,284.79,0.0,0.0,90,1,0
7,284.42,0.0,0.0,90,5,0
7,284.51,0.0,0.0,90,5,0
7,284.65,0.0,0.0,90,10,1
7,284.65,0.0,0.0,90,6,1
7,283.36,0.0,0.0,90,6,1
7,283.36,0.0,0.0,90,2,1
7,281.92,0.0,0.0,90,6,0
7,281.92,0.0,0.0,90,2,0
7,281.72,0.0,0.0,90,6,0
7,281.72,0.0,0.0,90,5,0
7,282.35,0.0,0.0,90,2,1
7,282.35,0.0,0.0,90,5,1
7,282.42,0.0,0.0,90,5,1
7,282.42,0.0,0.0,90,6,1
7,282.55,0.0,0.0,90,1,0
7,282.48,0.0,0.0,90,2,0
7,282.48,0.0,0.0,90,5,0
7,282.48,0.0,0.0,90,6,0
7,282.42,0.0,0.0,90,5,0
7,282.42,0.0,0.0,90,2,0
7,282.42,0.0,0.0,90,5,0
7,282.42,0.0,0.0,90,6,0
7,282.42,0.0,0.0,90,2,0
7,282.69,0.0,0.0,90,2,0
7,282.69,0.0,0.0,90,5,0
7,282.69,0.0,0.0,90,6,0
7,282.75,0.0,0.0,90,6,0
7,282.75,0.0,0.0,90,5,0
7,282.75,0.0,0.0,90,2,0
7,282.75,0.0,0.0,90,10,0
7,283.01,0.0,0.0,90,6,1
7,283.01,0.0,0.0,90,5,1
7,283.29,0.0,0.0,90,6,1
7,283.29,0.0,0.0,90,5,1
7,283.29,0.0,0.0,90,2,1
7,283.29,0.0,0.0,90,6,0
7,283.53,0.0,0.0,90,6,0
7,283.53,0.0,0.0,90,5,0
7,284.01,0.0,0.0,90,6,0
7,284.01,0.0,0.0,90,5,0
7,284.01,0.0,0.0,90,2,0
7,284.38,0.0,0.0,90,6,0
7,284.38,0.0,0.0,90,5,0
7,284.38,0.0,0.0,90,2,0
7,284.94,0.0,0.0,90,2,1
7,284.94,0.0,0.0,90,5,1
7,284.94,0.0,0.0,90,6,1
7,285.15,0.0,0.0,90,5,0
7,285.15,0.0,0.0,90,2,0
7,285.44,0.0,0.0,90,2,0
7,285.44,0.0,0.0,90,5,0
7,285.44,0.0,0.0,90,6,0
7,285.51,0.0,0.0,90,5,0
7,285.51,0.0,0.0,90,6,0
7,285.51,0.0,0.0,90,2,0
7,285.86,0.0,0.0,90,6,0
7,285.86,0.0,0.0,90,5,0
7,285.86,0.0,0.0,90,2,0
7,286.15,0.0,0.0,90,6,0
7,286.15,0.0,0.0,90,5,0
7,286.15,0.0,0.0,90,2,0
7,286.76,0.0,0.0,90,6,0
7,286.76,0.0,0.0,90,5,0
7,286.43,0.0,0.0,75,1,1
7,285.28,0.0,0.0,75,6,0
7,284.22,0.0,0.0,90,6,0
7,283.15,0.0,0.0,90,6,0
7,283.15,0.0,0.0,90,5,0
7,281.22,0.0,0.0,90,6,0
7,281.22,0.0,0.0,90,5,0
7,281.22,0.0,0.0,90,2,0
7,281.22,0.0,0.0,90,4,0
7,279.22,0.0,0.0,90,6,1
7,279.22,0.0,0.0,90,5,1
7,279.22,0.0,0.0,90,2,1
7,278.69,0.0,0.0,90,2,0
7,278.95,0.0,0.0,90,2,0
7,276.49,0.0,0.0,90,6,0
7,276.49,0.0,0.0,90,2,0
7,276.49,0.0,0.0,90,5,0
7,274.82,0.0,0.0,90,6,0
7,274.82,0.0,0.0,90,5,0
7,274.82,0.0,0.0,90,2,0
7,273.09,0.0,0.0,40,1,0
7,272.08,0.0,0.0,75,1,0
7,272.65,0.0,0.0,75,8,1
7,273.44,0.0,0.0,90,1,0
7,272.44,0.0,0.0,90,8,0
7,272.46,0.0,0.0,90,8,0
7,273.38,0.0,0.0,90,1,0
7,273.99,0.0,0.0,40,1,1
7,273.44,0.0,0.0,1,0,0
7,273.38,0.0,0.0,1,0,0
7,272.46,0.0,0.0,1,0,0
7,271.79,0.0,0.0,1,0,0
7,270.87,0.0,0.0,1,0,0
7,270.58,0.0,0.0,1,0,0
7,269.92,0.0,0.0,1,0,0
7,269.69,0.0,0.0,1,0,0
7,269.15,0.0,0.0,1,0,1
7,269.77,0.0,0.0,1,0,1
7,270.79,0.0,0.0,1,0,0
7,271.29,0.0,0.0,75,1,0
7,271.72,0.0,0.0,90,1,0
7,271.61,0.0,0.0,90,1,1
7,271.35,0.0,0.0,90,1,1
7,270.82,0.0,0.0,1,0,0
7,270.08,0.0,0.0,1,0,0
7,268.63,0.0,0.0,1,0,0
7,267.66,0.0,0.0,1,0,0
7,265.75,0.0,0.0,1,0,0
7,265.22,0.0,0.0,90,1,0
7,264.23,0.0,0.0,1,0,1
7,266.15,0.0,0.0,40,1,0
7,268.35,0.0,0.0,1,0,0
7,269.94,0.0,0.0,1,0,0
7,270.42,0.0,0.0,1,0,0
7,270.22,0.0,0.0,5,0,0
7,268.44,0.0,0.0,75,1,1
7,267.29,0.0,0.0,90,1,0
7,267.51,0.0,0.0,90,1,0
7,266.79,0.0,0.0,75,1,0
7,266.43,0.0,0.0,40,1,0
7,266.36,0.0,0.0,40,1,0
7,265.84,0.0,0.0,40,1,0
7,265.77,0.0,0.0,40,1,0
7,265.08,0.0,0.0,1,0,1
7,267.86,0.0,0.0,40,1,0
7,270.93,0.0,0.0,40,1,0
7,272.84,0.0,0.0,40,1,0
7,274.0,0.0,0.0,90,1,0
7,273.72,0.0,0.0,90,1,1
7,272.37,0.0,0.0,90,8,1
7,271.5,0.0,0.0,75,1,0
7,270.57,0.0,0.0,75,1,0
7,270.22,0.0,0.0,90,1,0
7,271.15,0.0,0.0,90,1,0
7,272.11400000000003,0.0,0.0,92,1,0
7,271.86,0.0,0.0,90,1,0
7,271.61,0.0,0.0,20,1,1
7,275.15,0.0,0.0,1,0,0
7,278.48,0.0,0.0,5,0,0
7,280.08,0.0,0.0,40,1,0
7,279.87,0.0,0.0,1,0,0
7,277.82,0.0,0.0,75,1,1
7,275.02,0.0,0.0,1,0,1
7,272.55,0.0,0.0,5,0,0
7,271.55,0.0,0.0,1,0,0
7,270.15,0.0,0.0,1,5,0
7,270.15,0.0,0.0,1,3,0
7,270.09,0.0,0.0,1,5,0
7,270.51,0.0,0.0,40,1,0
7,271.86,0.0,0.0,90,1,0
7,272.53,0.0,0.0,40,1,1
7,272.72,0.0,0.0,1,5,1
7,276.15,0.0,0.0,1,0,0
7,279.51,0.0,0.0,1,0,0
7,279.86,0.0,0.0,1,0,0
7,280.15,0.0,0.0,40,1,0
7,277.49,0.0,0.0,1,0,1
7,276.72,0.0,0.0,20,1,0
7,275.94,0.0,0.0,1,0,0
7,275.15,0.0,0.0,1,0,0
7,275.15,0.0,0.0,40,1,0
7,275.15,0.0,0.0,1,4,0
7,275.51,0.0,0.0,1,0,0
7,277.01,0.0,0.0,90,1,0
7,278.01,0.0,0.0,1,0,1
7,280.01,0.0,0.0,75,1,0
7,282.51,0.0,0.0,90,1,0
7,282.94,0.0,0.0,90,1,0
7,281.96,0.0,0.0,90,1,0
7,279.87,0.0,0.0,90,1,1
7,278.73,0.0,0.0,90,1,0
7,278.08,0.0,0.0,75,1,0
9,277.22,0.0,0.0,90,5,0
9,277.22,0.0,0.0,90,4,0
7,276.37,0.0,0.0,90,5,0
7,275.72,0.0,0.0,90,5,0
7,275.22,0.0,0.0,90,1,0
7,274.55,0.0,0.0,90,8,1
7,274.55,0.0,0.0,90,6,1
7,274.55,0.0,0.0,90,2,1
7,273.23,0.0,0.0,90,8,0
7,273.23,0.0,0.0,90,5,0
7,272.55,0.0,0.0,90,8,0
7,272.55,0.0,0.0,90,5,0
7,272.15,0.0,0.0,90,8,0
7,272.15,0.0,0.0,90,5,0
7,272.08,0.0,0.0,90,8,0
7,272.08,0.0,0.0,90,5,0
7,272.07,0.0,0.0,90,8,0
7,272.07,0.0,0.0,90,5,0
7,271.84,0.0,0.0,75,1,1
7,270.72,0.0,0.0,75,1,0
7,270.01,0.0,0.0,90,1,0
7,269.51,0.0,0.0,90,1,0
7,268.94,0.0,0.0,90,1,0
7,268.44,0.0,0.0,90,1,0
7,267.15,0.0,0.0,90,1,0
7,266.58,0.0,0.0,75,1,1
7,265.87,0.0,0.0,40,1,1
7,266.58,0.0,0.0,40,1,0
7,268.68,0.0,0.0,1,0,0
7,269.68,0.0,0.0,1,0,0
7,270.08,0.0,0.0,1,0,0
7,267.75,0.0,0.0,5,0,1
7,265.42,0.0,0.0,1,0,0
7,264.15,0.0,0.0,1,0,0
7,263.02,0.0,0.0,1,0,0
7,262.82,0.0,0.0,1,0,0
7,262.54,0.0,0.0,1,0,0
7,262.62,0.0,0.0,1,0,0
7,262.01,0.0,0.0,1,0,0
7,261.95,0.0,0.0,1,5,1
7,265.86,0.0,0.0,1,0,0
7,270.34,0.0,0.0,5,0,0
7,272.5,0.0,0.0,1,0,0
7,273.01,0.0,0.0,1,0,0
7,272.93,0.0,0.0,5,0,0
7,269.75,0.0,0.0,1,0,1
7,267.36,0.0,0.0,1,0,0
7,266.41,0.0,0.0,1,0,0
7,265.02,0.0,0.0,1,0,0
7,264.28,0.0,0.0,1,0,0
7,264.08,0.0,0.0,1,0,0
7,265.02,0.0,0.0,1,0,0
7,266.93,0.0,0.0,40,1,0
7,268.5,0.0,0.0,90,1,1
7,270.21,0.0,0.0,90,1,0
7,272.35,0.0,0.0,90,1,0
7,273.88,0.0,0.0,90,1,0
7,274.43,0.0,0.0,90,1,0
7,274.44,0.0,0.0,90,1,0
7,273.44,0.0,0.0,90,1,1
7,273.36,0.0,0.0,90,1,0
7,273.22,0.0,0.0,90,1,0
7,273.08,0.0,0.0,90,1,0
7,273.08,0.0,0.0,90,1,0
7,272.94,0.0,0.0,90,8,0
7,272.44,0.0,0.0,90,8,0
7,272.44,0.0,0.0,90,3,0
7,272.44,0.0,0.0,90,5,0
7,272.28,0.0,0.0,90,8,1
7,272.28,0.0,0.0,90,5,1
7,272.65,0.0,0.0,90,8,0
7,272.65,0.0,0.0,90,5,0
7,273.55,0.0,0.0,90,5,0
7,274.3,0.0,0.0,90,4,0
7,274.3,0.0,0.0,90,5,0
7,274.58,0.0,0.0,90,8,0
7,274.58,0.0,0.0,90,5,0
7,274.58,0.0,0.0,90,6,0
7,274.3,0.0,0.0,90,8,1
7,274.3,0.0,0.0,90,5,1
7,274.3,0.0,0.0,90,3,1
7,274.01,0.0,0.0,90,8,0
7,274.01,0.0,0.0,90,5,0
7,273.94,0.0,0.0,90,2,0
7,273.94,0.0,0.0,90,5,0
7,273.94,0.0,0.0,90,8,0
7,274.08,0.0,0.0,90,8,0
7,274.08,0.0,0.0,90,5,0
7,274.08,0.0,0.0,90,6,0
7,273.93,0.0,0.0,90,8,0
7,273.93,0.0,0.0,90,5,0
7,274.08,0.0,0.0,90,5,0
7,274.08,0.0,0.0,90,8,0
7,274.08,0.0,0.0,90,2,0
7,274.08,0.0,0.0,90,8,0
7,274.08,0.0,0.0,90,5,0
7,274.08,0.0,0.0,90,6,0
7,273.94,0.0,0.0,90,8,1
7,273.94,0.0,0.0,90,5,1
7,273.94,0.0,0.0,90,6,1
7,274.08,0.0,0.0,90,5,0
7,274.08,0.0,0.0,90,2,0
7,273.69,0.0,0.0,90,5,0
7,273.44,0.0,0.0,90,5,0
7,273.01,0.0,0.0,90,8,0
7,273.01,0.0,0.0,90,2,0
7,272.58,0.0,0.0,90,8,1
7,272.22,0.0,0.0,90,8,0
7,271.87,0.0,0.0,90,8,0
7,271.35,0.0,0.0,90,5,0
7,271.35,0.0,0.0,90,8,0
7,271.22,0.0,0.0,90,5,0
7,271.22,0.0,0.0,90,8,0
7,271.46,0.0,0.0,90,5,0
7,271.46,0.0,0.0,90,8,0
7,271.01,0.0,0.0,90,5,0
7,271.01,0.0,0.0,90,8,0
7,271.41,0.0,0.0,90,8,1
7,271.41,0.0,0.0,90,5,1
7,272.43,0.0,0.0,90,5,0
7,272.43,0.0,0.0,90,8,0
7,273.64,0.0,0.0,90,5,0
7,275.08,0.0,0.0,90,5,0
7,275.41,0.0,0.0,90,1,0
7,275.15,0.0,0.0,90,1,1
7,274.84,0.0,0.0,90,1,0
7,274.29,0.0,0.0,90,5,0
7,273.23,0.0,0.0,90,5,0
7,272.42,0.0,0.0,90,5,0
7,270.69,0.0,0.0,90,5,0
7,269.22,0.0,0.0,75,5,0
7,267.62,0.0,0.0,75,5,1
7,267.44,0.0,0.0,1,5,1
7,269.22,0.0,0.0,1,5,0
7,273.15,0.0,0.0,1,0,0
7,273.95,0.0,0.0,1,0,0
7,272.55,0.0,0.0,1,0,1
7,271.76,0.0,0.0,1,0,1
7,270.55,0.0,0.0,75,1,0
7,269.89,0.0,0.0,1,0,0
7,268.3,0.0,0.0,1,0,0
7,268.44,0.0,0.0,1,0,0
7,268.36,0.0,0.0,1,5,0
7,267.58,0.0,0.0,1,5,0
7,267.31,0.0,0.0,1,5,1
7,271.0,0.0,0.0,1,0,0
7,275.8,0.0,0.0,1,0,0
7,279.22,0.0,0.0,1,0,0
7,279.62,0.0,0.0,1,0,0
7,278.35,0.0,0.0,1,0,1
7,276.15,0.0,0.0,1,0,1
7,275.82,0.0,0.0,5,0,0
7,276.15,0.0,0.0,1,0,0
7,276.72,0.0,0.0,1,0,0
7,276.61,0.0,0.0,1,0,0
7,276.5,0.0,0.0,1,0,0
7,277.01,0.0,0.0,1,0,0
7,276.61,0.0,0.0,75,1,1
7,277.23,0.0,0.0,1,0,0
7,278.94,0.0,0.0,1,0,0
7,279.62,0.0,0.0,1,0,0
7,278.82,0.0,0.0,1,0,0
7,277.28,0.0,0.0,90,1,1
7,277.65,0.0,0.0,90,1,0
7,277.86,0.0,0.0,90,1,0
7,277.36,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,5,0
7,276.62,0.0,0.0,75,5,0
7,276.02,0.0,0.0,90,3,0
7,276.02,0.0,0.0,90,3,1
7,276.02,0.0,0.0,90,5,1
7,275.96,0.0,0.0,90,5,1
7,275.96,0.0,0.0,90,3,1
7,275.89,0.0,0.0,90,5,0
7,275.89,0.0,0.0,90,3,0
7,275.58,0.0,0.0,90,5,0
7,275.51,0.0,0.0,90,5,0
7,274.89,0.0,0.0,90,5,1
7,274.89,0.0,0.0,90,4,1
7,274.89,0.0,0.0,90,3,1
7,274.22,0.0,0.0,90,5,1
7,274.22,0.0,0.0,90,3,1
7,273.48,0.0,0.0,90,5,0
7,273.48,0.0,0.0,90,3,0
7,273.09,0.0,0.0,90,5,0
7,273.09,0.0,0.0,90,3,0
7,273.01,0.0,0.0,90,5,0
7,273.01,0.0,0.0,90,3,0
7,272.58,0.0,0.0,90,5,0
7,272.58,0.0,0.0,90,3,0
7,272.65,0.0,0.0,90,5,0
7,272.65,0.0,0.0,90,3,0
7,272.72,0.0,0.0,90,5,0
7,272.69,0.0,0.0,90,5,1
7,273.09,0.0,0.0,40,5,1
7,274.93,0.0,0.0,75,1,0
7,279.43,0.0,0.0,1,0,0
7,280.15,0.0,0.0,75,1,0
7,279.08,0.0,0.0,90,1,1
7,278.44,0.0,0.0,90,1,1
7,276.02,0.0,0.0,5,0,0
7,274.8,0.0,0.0,1,0,0
7,274.22,0.0,0.0,1,0,0
7,273.94,0.0,0.0,1,0,0
7,272.72,0.0,0.0,1,5,0
7,272.22,0.0,0.0,1,5,0
7,272.22,0.0,0.0,1,5,1
7,274.3,0.0,0.0,75,1,0
7,277.22,0.0,0.0,1,2,0
7,278.43,0.0,0.0,90,6,0
7,278.43,0.0,0.0,90,5,0
7,278.37,0.0,0.0,90,6,0
7,278.37,0.0,0.0,90,2,0
7,277.23,0.0,0.0,40,6,1
7,277.23,0.0,0.0,40,5,1
7,277.23,0.0,0.0,40,2,1
7,276.49,0.0,0.0,90,5,0
7,276.49,0.0,0.0,90,2,0
7,275.51,0.0,0.0,90,3,0
7,275.51,0.0,0.0,90,5,0
7,275.22,0.0,0.0,90,5,0
7,275.22,0.0,0.0,90,3,0
7,274.22,0.0,0.0,1,5,0
7,274.22,0.0,0.0,1,3,0
7,273.68,0.0,0.0,1,5,0
7,273.68,0.0,0.0,1,3,0
7,273.22,0.0,0.0,1,3,0
7,273.22,0.0,0.0,1,5,0
7,272.15,0.0,0.0,1,3,0
7,272.15,0.0,0.0,1,5,0
7,271.86,0.0,0.0,1,5,1
7,273.81,0.0,0.0,1,0,0
7,276.94,0.0,0.0,1,0,0
7,278.57,0.0,0.0,75,1,0
7,279.72,0.0,0.0,1,0,0
7,279.15,0.0,0.0,75,1,1
7,279.44,0.0,0.0,1,0,0
7,280.36,0.0,0.0,1,0,0
7,280.36,0.0,0.0,1,0,0
7,280.01,0.0,0.0,75,1,0
7,279.29,0.0,0.0,1,0,0
7,279.3,0.0,0.0,1,0,0
7,278.54,0.0,0.0,90,2,1
7,279.37,0.0,0.0,90,2,0
7,279.37,0.0,0.0,90,6,0
7,279.51,0.0,0.0,90,6,0
7,279.51,0.0,0.0,90,5,0
7,279.51,0.0,0.0,90,2,0
7,279.58,0.0,0.0,90,6,0
7,279.58,0.0,0.0,90,5,0
7,280.58,0.0,0.0,1,0,0
7,279.54,0.0,0.0,40,1,1
7,279.01,0.0,0.0,90,1,0
7,278.08,0.0,0.0,90,1,0
7,276.55,0.0,0.0,90,1,0
7,276.28,0.0,0.0,90,1,0
7,276.09,0.0,0.0,90,1,0
7,275.79,0.0,0.0,90,1,0
7,275.49,0.0,0.0,90,1,1
7,275.94,0.0,0.0,90,1,0
7,276.15,0.0,0.0,90,1,0
7,276.58,0.0,0.0,90,1,0
7,276.51,0.0,0.0,90,1,0
7,276.29,0.0,0.0,90,1,0
7,276.22,0.0,0.0,90,1,1
7,276.08,0.0,0.0,90,1,0
7,275.79,0.0,0.0,1,0,0
7,275.08,0.0,0.0,1,0,0
7,274.95,0.0,0.0,1,0,0
7,274.86,0.0,0.0,90,1,0
7,275.02,0.0,0.0,40,1,0
7,275.48,0.0,0.0,90,1,1
7,275.72,0.0,0.0,90,5,1
7,276.35,0.0,0.0,90,5,0
7,276.95,0.0,0.0,90,5,0
7,277.36,0.0,0.0,90,5,0
7,277.15,0.0,0.0,90,4,0
7,277.15,0.0,0.0,90,5,0
7,276.79,0.0,0.0,90,5,1
7,276.79,0.0,0.0,90,5,0
7,276.79,0.0,0.0,90,2,0
7,276.79,0.0,0.0,90,5,0
7,276.79,0.0,0.0,90,6,0
7,276.87,0.0,0.0,90,2,0
7,276.87,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,6,0
7,277.01,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,2,0
7,277.01,0.0,0.0,90,6,0
7,277.01,0.0,0.0,90,5,0
7,276.87,0.0,0.0,90,6,1
7,276.87,0.0,0.0,90,5,1
7,276.87,0.0,0.0,90,2,1
7,276.94,0.0,0.0,90,6,0
7,276.94,0.0,0.0,90,5,0
7,276.94,0.0,0.0,90,2,0
7,277.01,0.0,0.0,90,2,0
7,277.01,0.0,0.0,90,5,0
7,277.01,0.0,0.0,90,6,0
7,277.08,0.0,0.0,90,2,0
7,277.22,0.0,0.0,90,1,0
7,277.15,0.0,0.0,90,5,0
7,277.08,0.0,0.0,90,5,1
7,277.51,0.0,0.0,90,1,0
7,277.01,0.0,0.0,90,5,0
7,276.79,0.0,0.0,90,1,0
7,276.94,0.0,0.0,90,6,0
7,276.65,0.0,0.0,90,6,0
7,276.3,0.0,0.0,90,6,0
7,276.3,0.0,0.0,90,2,0
7,275.72,0.0,0.0,90,6,1
7,275.72,0.0,0.0,90,5,1
7,275.72,0.0,0.0,90,8,1
7,274.94,0.0,0.0,90,6,1
7,274.94,0.0,0.0,90,5,1
7,274.94,0.0,0.0,90,8,1
7,274.35,0.0,0.0,90,6,0
7,274.35,0.0,0.0,90,5,0
7,274.35,0.0,0.0,90,2,0
7,274.35,0.0,0.0,90,8,0
7,274.08,0.0,0.0,90,8,0
7,274.84,0.0,0.0,90,1,0
7,274.87,0.0,0.0,90,6,0
7,274.87,0.0,0.0,90,2,0
7,274.42,0.0,0.0,90,8,1
7,274.42,0.0,0.0,90,2,1
7,274.15,0.0,0.0,90,1,1
7,273.68,0.0,0.0,90,1,0
7,273.48,0.0,0.0,90,1,0
7,273.08,0.0,0.0,90,1,0
7,272.95,0.0,0.0,90,1,0
7,272.87,0.0,0.0,90,1,0
7,272.72,0.0,0.0,90,5,0
7,272.58,0.0,0.0,90,5,1
7,273.35,0.0,0.0,90,5,0
7,273.79,0.0,0.0,90,1,0
7,273.65,0.0,0.0,90,2,0
7,273.65,0.0,0.0,90,4,0
7,273.65,0.0,0.0,90,5,0
7,273.68,0.0,0.0,90,2,0
7,273.68,0.0,0.0,90,5,0
7,273.68,0.0,0.0,90,8,0
7,273.65,0.0,0.0,90,5,1
7,273.65,0.0,0.0,90,1,1
7,273.65,0.0,0.0,90,1,0
7,274.15,0.0,0.0,90,5,0
7,274.15,0.0,0.0,90,6,0
7,274.15,0.0,0.0,90,5,0
7,274.15,0.0,0.0,90,8,0
7,274.22,0.0,0.0,90,5,0
7,274.22,0.0,0.0,90,8,0
7,274.22,0.0,0.0,90,6,0
7,274.22,0.0,0.0,90,2,0
7,273.86,0.0,0.0,90,8,0
7,273.86,0.0,0.0,90,5,0
7,273.86,0.0,0.0,90,6,0
7,274.58,0.0,0.0,90,6,0
7,274.58,0.0,0.0,90,5,0
7,274.58,0.0,0.0,90,8,0
7,275.44,0.0,0.0,90,5,1
7,275.44,0.0,0.0,90,2,1
7,275.29,0.0,0.0,90,8,0
7,275.29,0.0,0.0,90,6,0
7,275.29,0.0,0.0,90,10,0
7,275.29,0.0,0.0,90,5,0
7,275.15,0.0,0.0,90,6,0
7,275.15,0.0,0.0,90,5,0
7,275.15,0.0,0.0,90,2,0
7,275.42,0.0,0.0,90,6,0
7,275.42,0.0,0.0,90,5,0
7,275.42,0.0,0.0,90,2,0
7,275.65,0.0,0.0,90,6,0
7,275.65,0.0,0.0,90,5,0
7,275.65,0.0,0.0,90,8,0
7,275.65,0.0,0.0,90,2,0
7,274.88,0.0,0.0,90,6,0
7,274.88,0.0,0.0,90,5,0
7,274.88,0.0,0.0,90,2,0
7,273.37,0.0,0.0,90,8,1
7,273.37,0.0,0.0,90,5,1
7,271.09,0.0,0.0,90,8,0
7,269.69,0.0,0.0,90,1,0
7,268.94,0.0,0.0,90,1,0
